2310.93;Наставник у области хемијских наука
2310.94;Сарадник у области геолошког инжењерства
2310.95;Сарадник у области криминалистичких наука
2310.96;Сарадник у области хемијских наука
2320.01;Наставник архитектонске групе предмета
2320.02;Наставник астрономије
2320.03;Наставник биротехничке групе предмета
2320.04;Наставник бродограђевинске групе предмета
2320.05;Наставник ветеринарске групе предмета
2320.06;Наставник воћарске и виноградарске групе предмета
2320.07;Наставник геодетске групе предмета
2320.08;Наставник геологије
2320.09;Наставник геофизике
2320.1;Наставник грађевинске групе предмета
2320.11;Наставник графичарско-технолошке групе предмета
2320.12;Наставник групе предмета безбедности и здравља на раду
2320.13;Наставник саобраћајне групе предмета
2320.14;Наставник групе предмета за безбедност и унутрашње послове
2320.15;Наставник групе предмета кондиторства
2320.16;Наставник групе предмета кулинарства
2320.17;Наставник групе предмета основних и социјалних медицинских наука
2320.18;Наставник групе предмета пољопривредне механизације
2320.19;Наставник групе предмета противпожарне заштите
2320.2;Наставник групе предмета технологије дрвета
2320.21;Наставник екологије и заштите животне средине
2320.22;Наставник економске групе предмета
2320.23;Наставник електронске групе предмета
2320.24;Наставник електротехничке групе предмета
2320.25;Наставник кожарско-крзнарске технолошке групе предмета
2320.26;Наставник конфекцијско-технолошке групе предмета
2320.27;Наставник машинске групе предмета
2320.28;Наставник медицинско-биохемијске групе предмета
2320.29;Наставник месарско-прерађивачке групе предмета
2320.3;Наставник металуршке групе предмета
2320.31;Наставник механичке групе предмета
2320.32;Наставник млинарско-пекарске групе предмета
2320.33;Наставник обућарске и кожногалантеријске технолошке групе предмета
2320.34;Наставник педагогије
2320.35;Наставник правне групе предмета
2320.36;Наставник практичне наставе високоградње
2320.37;Наставник практичне наставе воћарства и виноградарства
2320.38;Наставник практичне наставе гинеколошко-опстетричке неге
2320.39;Наставник практичне наставе електроенергетике
2320.4;Наставник практичне наставе електромеханике
2320.41;Наставник практичне наставе електронике
2320.42;Наставник практичне наставе завршних грађевинских радова
2320.43;Наставник практичне наставе здравствене лабораторијске технике
2320.44;Наставник практичне наставе зубне технике – протетике
2320.45;Наставник практичне наставе класичног балета
2320.46;Наставник практичне наставе козметологије
2320.47;Наставник практичне наставе кулинарства
2320.48;Наставник практичне наставе машинске обраде метала
2320.49;Наставник практичне наставе монтаже машина
2320.5;Наставник практичне наставе нискоградње
2320.51;Наставник практичне наставе опште и специјалне неге болесника
2320.52;Наставник практичне наставе посластичарства
2320.53;Наставник практичне наставе прехрамбене технологије
2320.54;Наставник практичне наставе производње и одржавања рачунарске технике
2320.55;Наставник практичне наставе производње обуће и кожне галантерије
2320.56;Наставник практичне наставе ратарства и повртарства
2320.57;Наставник практичне наставе текстилне технологије
2320.58;Наставник практичне наставе угоститељског послуживања
2320.59;Наставник практичне наставе хемијске технологије
2320.6;Наставник ратарско-повртарске групе предмета
2320.61;Наставник рачунарске групе предмета
2320.62;Наставник рударске групе предмета
2320.63;Наставник стоматолошке групе предмета
2320.64;Наставник сточарске групе предмета
2320.65;Наставник текстилно-технолошке групе предмета
2320.66;Наставник фармацеутске групе предмета
2320.67;Наставник хемијско-технолошке групе предмета
2320.68;Наставник шумарске групе предмета
2320.69;Наставник практичне наставе саобраћаја
2330.01;Наставник балета и плеса
2330.02;Наставник биологије
2330.03;Наставник бугарског језика
2330.04;Наставник географије
2330.05;Наставник енглеског језика
2330.06;Наставник историје
2330.07;Наставник историје књижевности
2330.08;Наставник италијанског језика
2330.09;Наставник јапанског језика
2330.1;Наставник кинеског језика
2330.11;Наставник културолошке групе предмета
2330.12;Наставник латинског језика
2330.13;Наставник ликовне групе предмета
2330.14;Наставник ликовне културе
2330.15;Наставник мађарског језика
2330.16;Наставник математике
2330.17;Наставник музичке групе предмета
2330.18;Наставник музичке културе
2330.19;Наставник немачког језика
2330.2;Наставник опште књижевности и теорије књижевности
2330.21;Наставник психологије
2330.22;Наставник рачунарства и информатике
2330.23;Наставник ромског језика
2330.24;Наставник румунског језика
2330.25;Наставник русинског језика
2330.26;Наставник руског језика
2330.27;Наставник словачког језика
2330.28;Наставник социологије
2330.29;Наставник српског језика
2330.3;Наставник старословенског језика и књижевности
2330.31;Наставник физике
2330.32;Наставник физичке културе
2330.33;Наставник филозофије и логике
2330.34;Наставник филолошке групе предмета
2330.35;Наставник француског језика
2330.36;Наставник хемије
2330.37;Наставник шпанског језика
2330.38;Наставник верске наставе
2330.39;Наставник грађанског васпитања
2341.01;Наставник предметне наставе у основном образовању
2341.02;Наставник разредне наставе
2342.01;Васпитaч предшколске деце
2342.02;Дефектолог васпитач
2342.03;Медицинска сестра васпитач
2351.01;Андрагог
2351.02;Истраживач у области андрагогије
2351.03;Истраживач у области педагогије
2351.04;Педагог
2351.05;Просветни инспектор
2351.06;Стручњак за вредновање у образовању и васпитању
2351.07;Стручњак за методе образовања
2351.08;Стручњак за образовне политике
2351.09;Стручњак за развој наставног плана и програма (курикулума)
2352.01;Дефектолог
2352.02;Логопедагог
2352.03;Наставник за особе са менталним поремећајем
2352.04;Наставник за особе са оштећењима вида
2352.05;Наставник за особе са оштећењима слуха
2352.06;Наставник за особе са поремећајем гласа и говора
2352.07;Наставник за особе са поремећајима у понашању
2352.08;Сурдопедагог
2352.09;Тифлопедагог
2353.01;Наставник у школи страних језика
2354.01;Наставник у школи музике и певања
2355.01;Наставник у школи балета и плеса
2355.02;Наставник у школи ликовне и примењене уметности
2356.01;Наставник у школи рачунара
2359.01;Васпитач у дому ученика
2359.02;Просветни саветник
2359.03;Саветник у спорту
2359.04;Специјални педагог
2359.05;Предавач/испитивач за возачки испит
2359.06;Предавач у неформалном образовању
2411.01;Аналитичар платног промета
2411.02;Банкарски инспектор
2411.03;Буџетски инспектор
2411.04;Девизни инспектор
2411.05;Интерни ревизор
2411.06;Рачуноводствени планер-аналитичар
2411.07;Рачуновођа
2411.08;Рачуновођа за порезе
2411.09;Рачунополагач
2411.1;Финансијски контролор
2411.11;Финансијски ревизор
2412.01;Порески саветник
2412.02;Саветник за инвестиције
2412.03;Саветник за клијенте у банкарству
2412.04;Стручњак за инвестиције и развој
2412.05;Стручњак за кастоди послове
2412.06;Финансијски и инвестициони саветник
2412.07;Финансијски саветник
2413.01;Аналитичар за инвестиције
2413.02;Аналитичар за обвезнице
2413.03;Аналитичар финансијског пословања
2413.04;Аналитичар ценовне и комерцијалне политике
2413.05;Консултант за хартије од вредности
2413.06;Контролор у банкарству
2413.07;Менаџер за ризик пословања са корпоративним клијентима
2413.08;Менаџер за ризик пословања са малим и средњим преузећима и предузетницима
2413.09;Менаџер за ризик пословања са становништвом
2413.1;Менаџер за унапређење ефикасности управљања ризицима
2413.11;Специјалиста за документацију у банкарству
2413.12;Специјалиста за електронско банкарство
2413.13;Специјалиста за наплату спорних потраживања у банкарству
2413.14;Специјалиста за платне картице
2413.15;Специјалиста за реструктурирање и подршку клијентима
2413.16;Специјалиста за управљање ризицима у банкарству
2413.17;Специјалиста за усклађеност банкарског пословања
2413.18;Специјалиста за факторинг
2413.19;Стручњак за извештавање, анализу и моделирање у банкарству
2413.2;Стручњак за кредитни портфолио
2413.21;Стручњак за наплату потраживања од правних лица
2413.22;Стручњак за наплату потраживања од физичких лица
2413.23;Стручњак за супервизију средстава обезбеђења
2413.24;Стручњак за управљање кредитним ризиком
2413.25;Стручњак за управљање тржишним ризиком
2421.01;Аналитичар за методе и организацију рада
2421.02;Аналитичар пословних процеса
2421.03;Консултант за управљање пословним процесима
2421.04;Организатор протокола
2421.05;Пословни консултант
2421.06;Специјалиста за стандарде и техничке нормативе
2421.07;Стручњак за ефикасност пословања
2421.08;Стручњак за организацију рада
2421.09;Стручњак за управљање квалитетом
2421.1;Стручњак за логистику
2421.11;Стручњак за пројекте
2422.01;Аналитичар јавних политика
2422.02;Дипломата
2422.03;Саветник за јавне политике
2423.01;Аналитичар занимања
2423.02;Аналитичар политике запошљавања
2423.03;Каријерни саветник
2423.04;Организатор кадровских процеса
2423.05;Саветник за запошљавање
2423.06;Специјалиста за кадрове
2423.07;Стручњак за каријерно вођење и саветовање
2423.08;Стручњак за развој људских ресурса
2423.09;Стручњак за селекцију кадрова
2424.01;Организатор образовања одраслих
2424.02;Стручњак за обуку и професионални развој кадрова
2424.03;Стручњак за развој радне снаге
2431.01;Аналитичар тржишта
2431.02;Бренд менаџер
2431.03;Менаџер категорије производа
2431.04;Менаџер производа
2431.05;Стручњак за маркетинг
2431.06;Стручњак за оглашавање
2431.07;Стручњак за дигитални маркетинг
2432.01;Менаџер за односе с јавношћу
2432.02;Менаџер масовних медија
2432.03;Писац рекламних текстова
2432.04;Рекламни агент
2432.05;Стручњак за односе с јавношћу
2433.01;Заступник продаје индустријских производа
2433.02;Заступник продаје медицинских и фармацеутских производа
2433.03;Заступник продаје техничких производа
2434.01;Заступник продаје информационо-комуникационих технологија
2434.02;Заступник продаје рачунара и рачунарске опреме
2511.01;Аналитичар информационог система
2511.02;Аналитичар пословног система (ИТ)
2511.03;Дизајнер ИТ система
2511.04;Консултант за ИКТ системе
2511.05;Систем-инжењер (ИКТ)
2511.06;Систем-интегратор (ИКТ)
2512.01;Пројектант инфраструктуре за ИКТ
2512.02;Програмер
2512.03;Програмер аналитичар
2512.04;Програмер кодер
2512.05;Пројектант информационог система
2512.06;Пројектант софтвера
2512.07;Стручњак за архитектуру информационог система
2512.08;Стручњак за развој софтвера
2513.01;Дизајнер корисничког интерфејса
2513.02;Организатор учења на даљину
2513.03;Програмер анимација
2513.04;Програмер компјутерских игара
2513.05;Програмер мултимедија
2513.06;Пројектант веб-сајта
2513.07;Стручњак за архитектуру веб-сајта
2513.08;Стручњак за развој веб-сајта
2513.09;Стручњак за развој интернета
2514.01;Инжењер за инфраструктуру рачунарства у облаку (Cloud Computing Engineer)
2514.02;Програмер апликација
2514.03;Програмер апликација у Андроид окружењу
2514.04;Програмер апликација у IOS окружењу
2519.01;Аналитичар за осигурање квалитета у ИКТ
2519.02;Истраживач у области информационих наука
2519.03;Стручњак за електронско банкарство
2519.04;Стручњак за тестирање система (ИКТ)
2519.05;Стручњак за тестирање софтвера
2521.01;Администратор базе података
2521.02;Администратор података
2521.03;Аналитичар базе података
2521.04;Пројектант базе података
2521.05;Стручњак за архитектуру базе података
2522.01;Администратор мрежа (ИКТ)
2522.02;Систем-администратор (ИКТ)
2523.01;Аналитичар мрежа (ИКТ)
2523.02;Аналитичар рачунарских комуникација
2523.03;Инжењер мрежа и телекомуникација
2523.04;Стручњак за развој рачунарске мреже
2529.01;Библиотечки информатичар
2529.02;Информатичар
2529.03;Кибернетичар
2529.04;Ревизор за информационо-комуникационе технологије
2529.05;Специјалиста за подршку у раду са апликацијама
2529.06;Специјалиста за сигурносне системе (ИКТ)
2529.07;Стручњак за безбедност информација (ИТ)
2529.08;Стручњак за дигиталну форензику
2611.01;Адвокат
2611.02;Правни заступник
2611.03;Заменик јавног тужиоца
2611.04;Заменик правобраниоца
2612.01;Судија Врховног касационог суда
2612.02;Судија Уставног суда
2612.03;Судија суда опште надлежности
2612.04;Судија суда посебне надлежности
2619.01;Арбитар
2619.02;Јавни бележник (нотар)
2619.03;Јавни извршитељ
2619.04;Јавнобележнички помоћник
2619.05;Јавнобележнички сарадник
2619.06;Посредник
2619.07;Правни аналитичар
2619.08;Правни саветник
2619.09;Правник
2619.1;Правобранилачки помоћник
2619.11;Саветник за мирно решавање спорова
2619.12;Судијски помоћник
2619.13;Судски вештак
2619.14;Тужилачки помоћник
2619.15;Стручњак за стечајни поступак
2621.01;Археограф
2621.02;Архивар специјалиста
2621.03;Библиотечко-архивски конзерватор
2621.04;Историчар уметности
2621.05;Конзерватор-рестауратор културних добара
2621.06;Конзерватор културних добара
2621.07;Конзерватор одеће
2621.08;Кустос галерије
2621.09;Кустос музеја
2621.1;Музејски аранжер-декоратер
2621.11;Музејски архивиста
2621.12;Музејски педагог
2621.13;Нумизматичар
2621.14;Рестауратор културних добара
2621.15;Филателист
2622.01;Библиограф
2622.02;Библиотекар
2622.03;Библиотекар каталогизатор
2622.04;Библиотекар класификатор
2622.05;Библиотекар конзерватор
2622.06;Библиотекар рестауратор
2622.07;Библиотечки инструктор
2622.08;Документалиста
2622.09;Документалиста у спорту
2631.01;Агроекономиста
2631.02;Економетричар
2631.03;Економиста
2631.04;Економиста рада
2631.05;Економски аналитичар
2631.06;Економски саветник
2631.07;Истраживач у области економије
2631.08;Саветник за економска питања
2631.09;Стручњак за послове унутрашње трговине
2631.1;Стручњак за спољнотрговинско пословање
2632.01;Антрополог
2632.02;Археолог
2632.03;Географ
2632.04;Етногеограф
2632.05;Етнограф
2632.06;Етнолог
2632.07;Истраживач у области географије
2632.08;Истраживач у области социологије
2632.09;Криминолог
2632.1;Пенолог
2632.11;Социјални патолог
2632.12;Социолог
2632.13;Туризмолог
2633.01;Генеалог
2633.02;Историчар
2633.03;Политиколог
2633.04;Филозоф
2634.01;Индустријски психолог
2634.02;Истраживач у области психологије
2634.03;Клинички психолог
2634.04;Психолог
2634.05;Психометричар
2634.06;Психотерапеут
2634.07;Социјални психолог
2634.08;Спортски психолог
2634.09;Школски психолог
2635.01;Водитељ случаја
2635.02;Саветник за болести зависности
2635.03;Саветник за брак
2635.04;Саветник за децу и омладину
2635.05;Саветник за жртве породичног насиља
2635.06;Саветник за жртве сексуалног насиља
2635.07;Саветник за породицу
2635.08;Социјални радник
2635.09;Супервизор за социјални рад
2636.01;Архиђакон
2636.02;Архиепископ
2636.03;Бискуп
2636.04;Владика
2636.05;Ђакон
2636.06;Епископ
2636.07;Жупник
2636.08;Игуман
2636.09;Имам
2636.1;Јерођакон
2636.11;Јеромонах
2636.12;Митрополит
2636.13;Муфтија
2636.14;Надбискуп
2636.15;Пастор
2636.16;Патријарх
2636.17;Рабин
2636.18;Свештеник
2636.19;Теолог
2636.2;Хоџа
2641.01;Биограф
2641.02;Драматург
2641.03;Есејиста
2641.04;Књижевни критичар
2641.05;Књижевник
2641.06;Критичар ликовних уметности
2641.07;Критичар музичких уметности
2641.08;Критичар позоришних уметности
2641.09;Песник
2641.1;Писац говора
2641.11;Писац за интерактивне медије
2641.12;Романописац
2641.13;Сатиричар
2641.14;Сценариста
2641.15;Филмски критичар
2641.16;Хроничар
2642.01;Аналитичар масовних медија
2642.02;Главни и одговорни уредник
2642.03;Енигмата
2642.04;Издавач
2642.05;Коментатор
2642.06;Координатор деска
2642.07;Музички уредник
2642.08;Новинар
2642.09;Новинар дописник
2642.1;Новинарски репортер
2642.11;Продуцент вести (радио/телевизија)
2642.12;Редактор
2642.13;Спортски новинар
2642.14;Уредник књижевних издања
2642.15;Уредник комуникација на друштвеним мрежама
2642.16;Уредник новина
2642.17;Уредник редакције
2642.18;Уредник рубрике
2642.19;Уредник ТВ програма
2642.2;Уредник у издавачкој делатности
2642.21;Уредник веб сајта
2643.01;Графолог
2643.02;Етимолог
2643.03;Инокореспондент
2643.04;Криптолог
2643.05;Лексикограф
2643.06;Лексиколог
2643.07;Лектор
2643.08;Морфолог
2643.09;Преводилац
2643.1;Семантичар/семасиолог
2643.11;Симултани/консекутивни преводилац
2643.12;Судски тумач
2643.13;Тумач знаковног језика
2643.14;Филолог
2643.15;Фонолог
2651.01;Вајар
2651.02;Вајар примењених уметности
2651.03;Иконописац
2651.04;Илустратор
2651.05;Истраживач у области ликовних уметности
2651.06;Карикатуриста
2651.07;Колорист
2651.08;Ликовни уметник
2651.09;Ликовни уредник
2651.1;Рестауратор слика
2651.11;Сликар
2651.12;Сликар примењених уметности
2651.13;Уметник на керамици
2651.14;Фрескописац
2651.15;Цртач анимираних филмова
2652.01;Бубњар
2652.02;Вибрафониста
2652.03;Виолиниста
2652.04;Виолиста
2652.05;Виолончелиста
2652.06;Вокални солиста
2652.07;Гитариста
2652.08;Диригент оркестра
2652.09;Диригент хора
2652.1;Етномузиколог
2652.11;Кларинетиста
2652.12;Композитор
2652.13;Контрабасиста
2652.14;Концерт мајстор
2652.15;Музиколог
2652.16;Музичар инструменталиста
2652.17;Музичар у ноћном клубу
2652.18;Музички аранжер
2652.19;Музички корепетитор
2652.2;Музички репетитор
2652.21;Обоиста
2652.22;Оперски певач
2652.23;Органиста
2652.24;Оргуљаш
2652.25;Певач у ноћном клубу
2652.26;Пијаниста
2652.27;Позауниста
2652.28;Првак опере
2652.29;Саксофониста
2652.3;Тимпаниста
2652.31;Тромбониста
2652.32;Тромпетиста
2652.33;Трубач
2652.34;Тубиста
2652.35;Фаготиста
2652.36;Флаутиста
2652.37;Фрулаш
2652.38;Харфиста
2652.39;Хорниста
2652.4;Хорски певач
2652.41;Челиста
2652.42;Чембалиста
2653.01;Балетски играч
2653.02;Балетски кореограф
2653.03;Балетски корепетитор
2653.04;Балетски репетитор
2653.05;Играч модерних игара
2653.06;Кореограф
2653.07;Плесни асистент
2653.08;Помоћник кореографа
2653.09;Првак балета
2653.1;Фолклорни играч
2653.11;Фолклорни кореограф
2654.01;Асистент режије
2654.02;Водитељ књиге снимања
2654.03;Дизајнер светла
2654.04;Директор документарног програма
2654.05;Директор сцене
2654.06;Директор филма
2654.07;Директор фотографије
2654.08;Мајстор луткар
2654.09;Мајстор сцене
2654.1;Музички продуцент
2654.11;Организатор програма/емисије
2654.12;Позоришни продуцент
2654.13;Позоришни редитељ
2654.14;Помоћник сценографа
2654.15;Продуцент аудио-видео издања
2654.16;Продуцент радија/телевизије
2654.17;Реализатор програма радија и телевизије
2654.18;Редитељ опере
2654.19;Редитељ радио-емисија
2654.2;Редитељ фотографије
2654.21;Сценограф
2654.22;Сценограф луткар
2654.23;Технички директор за радио/телевизију
2654.24;Филмски и телевизијски монтажер
2654.25;Филмски и телевизијски редитељ
2654.26;Филмски продуцент
2655.01;Глумац
2655.02;Глумац имитатор
2655.03;Глумац комичар
2655.04;Глумац приповедач (наратор)
2655.05;Пантомимичар
2656.01;Водитељ естрадног програма
2656.02;Водитељ јавних манифестација
2656.03;Водитељ радио и ТВ емисија
2656.04;Најављивач програма (конферансије)
2656.05;Репортер за временску прогнозу
2656.06;Спикер
2656.07;Спикер на радију
2656.08;Спикер на телевизији
2656.09;Спортски репортер
2659.01;Акробата
2659.02;Артиста на трапезу/жици
2659.03;Вентрилоквиста/трбухозборац
2659.04;Вођа/члан музичке групе
2659.05;Диск џокеј
2659.06;Естрадни имитатор
2659.07;Естрадни музичар
2659.08;Жонглер
2659.09;Играч у ноћном клубу
2659.1;Илузиониста
2659.11;Капелник
2659.12;Кловн
2659.13;Луткар
2659.14;Мађионичар
2659.16;Пародичар
2659.17;Стендап комичар
2659.18;Степ играч
2659.19;Улични певач
2659.2;Улични свирач
2659.21;Хипнотизер
2659.22;Циркуски дресер дивљих животиња
3111.01;Астрономски техничар
3111.02;Геолошки техничар
3111.03;Геофизички техничар
3111.04;Метеоролошки техничар
3111.05;Геолошки техничар геотехничких и хидрогеолошких истраживања
3111.06;Прехрамбени физичко-хемијски лаборант
3111.07;Физички техничар
3111.08;Хемијски техничар
3111.09;Хемијско-технолошки техничар
3111.1;Геолошки техничар за истраживање минералних сировина
3112.01;Архитектонски техничар
3112.02;Геодетски техничар
3112.03;Геометар
3112.04;Грађевински калкулант
3112.05;Грађевински техничар
3112.06;Грађевински техничар за механику тла
3112.07;Грађевински техничар за прорачуне и планове
3112.08;Техничар високоградње
3112.09;Техничар грађевинских основних радова
3112.1;Техничар за просторно планирање
3112.11;Техничар нискоградње
3112.12;Техничар хидроградње
3112.13;Урбанистички техничар
3112.14;Фотограметријски техничар
3113.01;Електроенергетичар
3113.02;Електроенергетски аеродромски техничар експлоатације и одржавања
3113.03;Електроенергетски техничар експлоатације и одржавања
3113.04;Електромонтерски оператер инсталације и опреме
3113.05;Електромонтерски техничар електричних мрежа
3113.06;Електромонтерски техничар специјалиста електричних постројења
3113.07;Електротехничар
3113.08;Електротехничар за енергетску расвету
3113.09;Електротехничар конструисања електричних делова
3113.1;Електротехничар одржавања апарата за домаћинство
3113.11;Електротехничар одржавања мерних инструмената и склопова
3113.12;Електротехничар одржавања опреме грађевинских, индустријских и лучких дизалица
3113.13;Електротехничар одржавања опреме друмских возила и покретних машина
3113.14;Електротехничар одржавања опреме железничке вуче и возила
3113.15;Електротехничар одржавања опреме лифтова, жичара и елеватора
3113.16;Електротехничар одржавања опреме пловила
3113.17;Електротехничар одржавања опреме производних машина и погона
3113.18;Електротехничар производње машина и опреме
3113.19;Електротехничар производње уређаја за домаћинство
3113.2;Оператер експлоатације и одржавања железничке електроенергетске опреме
3113.21;Техничар преноса електричне енергије
3114.01;Оператер одржавања електронских сигнално-сигурносних уређаја
3114.02;Оператер одржавања фоно-уређаја и видео студија
3114.03;Оперативни конструктор енергетско-електронских уређаја
3114.04;Техничар електронике
3114.05;Техничар електронике за мерне инструменте и склопове
3114.06;Техничар електронике за полупроводнике
3114.07;Техничар електронике за прорачуне
3114.08;Техничар електронике за рачунарски хардвер
3114.09;Техничар мехатронике
3114.1;Техничар одржавања рачунарске опреме
3115.01;Машински техничар
3115.02;Машински техничар бродоградње
3115.03;Машински техничар за одржавање ваздухоплова
3115.04;Планер обраде метала
3115.05;Техничар аеронаутике
3115.06;Техничар градње пловила
3115.07;Техничар за гасне инсталације
3115.08;Техничар заваривања
3115.09;Техничар конструисања алата и прибора
3115.1;Техничар конструисања машинских елемената
3115.11;Техничар конструисања металних конструкција
3115.12;Техничар конструктор металних производа широке потрошње
3115.13;Техничар контроле квалитета машинских материјала
3115.14;Техничар лабораторијског испитивања и мерењa металних материјала
3115.15;Техничар обраде метала деформисањем и одвајањем
3115.16;Техничар обраде метала резањем
3115.17;Техничар пољопривредне механизације
3115.18;Техничар производње и одржавања алатних машина
3115.19;Техничар производње и одржавања енергетских машина и постројења
3115.2;Техничар производње и одржавања машина и уређаја прецизне технике
3115.21;Техничар производње и одржавања машинске механизације
3115.22;Техничар производње и одржавања расхладних уређаја
3115.23;Техничар производње и одржавања термотехничких машина и постројења
3115.24;Техничар производње и одржавања уређаја хидраулике и пнеуматике
3116.01;Графички лаборант
3116.02;Графички техничар
3116.03;Гумарски техничар
3116.04;Дрвноиндустријски техничар
3116.05;Кожарски техничар
3116.06;Лаборант за испитивање грађевинског материјала
3116.07;Лаборант у прехрамбеној производњи
3116.08;Прехрамбени техничар
3116.09;Сладар
3116.1;Текстилски техничар
3116.11;Техничар производње грађевинског материјала
3116.12;Хемијскo-технолошки лаборант
3116.13;Хемијски лаборант
3117.01;Металуршки лаборант
3117.02;Металуршки техничар
3117.03;Металуршки техничар аналитичар
3117.04;Металуршки техничар експлоатације
3117.05;Металуршки техничар за одливке
3117.06;Металуршки техничар за радиоактивне минерале
3117.07;Рударски диспечер
3117.08;Рударски инспектор
3117.09;Рударски техничар
3117.1;Рударски техничар површинске експлоатације
3117.11;Рударски техничар подземне експлоатације
3117.12;Рударски техничар припреме и оплемењивања минералних сировина
3117.13;Техничар истраживања минералних сировина
3117.14;Техничар постројења за истраживање и производњу нафте и земног гаса
3117.15;Техничар производње племенитих метала
3118.01;Електротехнички цртач
3118.02;Картографски цртач
3118.03;Машински технички цртач
3118.04;Технички илустратор
3118.05;Технички цртач
3118.06;Технички цртач у грађевинарству
3119.02;Ватрогасни истражитељ
3119.03;Инспектор заштите од пожара
3119.04;Лаборант форензичар
3119.05;Специјалиста за превенцију од пожара
3119.06;Техничар друмског саобраћаја
3119.07;Техничар железничког саобраћаја
3119.08;Техничар за индустријске пројекте
3119.09;Техничар безбедности и здравља на раду
3119.1;Техничар роботике
3119.11;Техничар утрошка материјала
3119.12;Контролор техничког прегледа возила
3121.01;Надзорник у каменолому
3121.02;Надзорник у руднику
3121.03;Рударски надзорник површинске експлоатације
3121.04;Рударски надзорник подземне експлоатације
3121.05;Рударски надзорник прераде минералне сировине
3122.01;Надзорник за завршну обраду производа
3122.02;Надзорник производне линије
3122.03;Надзорник енергетских система и постројења
3122.04;Пословођа одржавања машина/постројења
3122.05;Пословођа производње
3123.01;Надзорник за грађевинску механизацију
3123.02;Надзорник инсталатерских и завршних грађевинских радова
3123.03;Надзорник у високоградњи
3123.04;Пословођа градилишта
3123.05;Надзорник у нискоградњи
3131.01;Диспечер електроенергетске станице
3131.02;Електроенергетски оператер
3131.03;Електроенергетски оператер експлоатације и одржавања
3131.04;Машиниста термоцентрале
3131.05;Оператер агрегата
3131.06;Оператер генераторске станице
3131.07;Оператер за трафо-станице
3131.08;Оператер постројења за дистрибуцију енергије
3131.09;Оператер постројења за соларну енергију
3131.1;Оператер производње електричне енергије из природног гаса
3131.11;Оператер станице за производњу енергије
3131.12;Оператер термоенергетских постројења
3131.13;Оператер турбине за производњу електричне енергије
3131.14;Оператер хидроенергетских постројења
3131.15;Погонски енергетичар
3131.16;Турбомашиниста
3132.01;Машиниста рени бунара
3132.02;Машиниста хидрауличних постројења
3132.03;Оператер базена за пречишћавање воде
3132.04;Оператер канализационог постројења
3132.05;Оператер пећи за спаљивање отпада
3132.06;Оператер прераде отпадних вода
3132.07;Оператер резервоара за воду
3132.08;Оператер у хидростаници
3132.09;Оператер уређаја за пречишћавање отпадних вода
3132.1;Оператер уређаја за пречишћавање воде
3132.11;Оператер уређаја за филтрирање воде
3132.12;Оператер хидрофора
3132.13;Оператер црпне станице
3133.01;Контролор завршних производа у наменској индустрији
3133.02;Контролор операције делова у наменској индустрији
3133.03;Контролор процеса полимеризације
3133.04;Контролор процеса производње жестоких пића
3133.05;Контролор процеса производње минералних вода
